,date,season,neutral,playoff,home_team,away_team,home_pre,away_pre,home_prob,away_prob,home_post,away_post,home_pitcher,away_pitcher,home_pitcher_rgs,away_pitcher_rgs,home_pitcher_rating,away_pitcher_rating,home_score,away_score
90215,4/30/1981,1981,0,s,ATL,HOU,1508.037,1510.037,0.532,0.468,1505.198,1512.876,boggt001,niekj001,51.563,53.255,9.185,-0.738,1,5
90220,4/29/1981,1981,0,s,PHI,WSN,1537.421,1543.643,0.526,0.474,1539.915,1541.148,carls001,roges001,60.7,52.794,5.672,-0.064,6,2
90222,4/29/1981,1981,0,s,NYM,PIT,1462.395,1510.229,0.466,0.534,1458.188,1514.436,robed101,bibbj001,42.93,52.007,7.922,6.884,0,10
90229,4/29/1981,1981,0,s,ATL,HOU,1509.58,1508.494,0.536,0.464,1508.037,1510.037,walkb001,ruhlv001,45.211,53.883,9.185,-0.738,4,5
90231,4/28/1981,1981,0,s,PHI,WSN,1539.905,1541.159,0.533,0.467,1537.421,1543.643,chril101,lea-c001,49.965,44.051,5.672,-0.064,3,6
90233,4/28/1981,1981,0,s,NYM,PIT,1466.178,1506.445,0.477,0.523,1462.395,1510.229,scotm001,rhodr001,44.216,50.781,7.922,6.884,0,8
90240,4/28/1981,1981,0,s,ATL,HOU,1511.139,1506.935,0.54,0.46,1509.58,1508.494,montj001,suttd001,47.917,54.208,9.185,-0.738,1,2
90242,4/27/1981,1981,0,s,PHI,WSN,1538.138,1542.926,0.528,0.472,1539.905,1541.159,ruthd001,gullb001,51.005,54.9,5.672,-0.064,3,1
90249,4/26/1981,1981,0,s,WSN,NYM,1541.941,1467.162,0.638,0.362,1542.926,1466.178,sands001,swanc001,53.836,49.135,-0.064,7.922,7,6
90252,4/26/1981,1981,0,s,WSN,NYM,1540.15,1468.953,0.634,0.366,1541.941,1467.162,burrr001,zachp001,44.828,50.874,-0.064,7.922,8,4
90265,4/25/1981,1981,0,s,WSN,NYM,1538.845,1470.259,0.63,0.37,1540.15,1468.953,roges001,joner101,52.794,47.071,-0.064,7.922,4,2
90292,4/22/1981,1981,0,s,WSN,PHI,1537.477,1534.422,0.539,0.461,1538.845,1533.054,gullb001,chril101,54.897,49.994,-0.064,5.672,4,3
90304,4/21/1981,1981,0,s,WSN,PHI,1534.044,1537.855,0.529,0.471,1537.477,1534.422,sands001,ruthd001,53.668,52.818,-0.064,5.672,10,3
90316,4/20/1981,1981,0,s,WSN,PHI,1532.623,1539.276,0.525,0.475,1534.044,1537.855,roges001,bystm001,53.82,49.836,-0.064,5.672,9,8
90327,4/19/1981,1981,0,s,NYM,WSN,1466.422,1536.196,0.435,0.565,1469.995,1532.623,zachp001,lea-c001,50.298,45.857,7.922,-0.064,7,2
90329,4/19/1981,1981,0,s,NYM,WSN,1467.716,1534.903,0.438,0.562,1466.422,1536.196,swanc001,burrr001,48.807,44.755,7.922,-0.064,3,4
90333,4/19/1981,1981,0,s,PHI,CHC,1537.564,1460.734,0.641,0.359,1539.276,1459.022,espin101,reusr001,48.032,51.637,5.672,8.192,7,3
90337,4/19/1981,1981,0,s,ATL,SFG,1497.901,1482.315,0.557,0.443,1499.115,1481.102,niekp001,ripla101,55.626,45.654,9.185,4.116,4,3
90341,4/18/1981,1981,0,s,PHI,CHC,1536.616,1461.682,0.639,0.361,1537.564,1460.734,carls001,krukm001,61.702,47.844,5.672,8.192,4,3
90343,4/18/1981,1981,0,s,NYM,WSN,1469.396,1533.223,0.443,0.557,1467.716,1534.903,joner101,gullb001,47.988,54.4,7.922,-0.064,3,5
90348,4/18/1981,1981,0,s,ATL,SFG,1500.525,1479.692,0.564,0.436,1497.901,1482.315,montj001,grift101,48.717,44.15,9.185,4.116,1,4
90353,4/17/1981,1981,0,s,PHI,CHC,1534.855,1463.444,0.634,0.366,1536.616,1461.682,chril101,kravk101,49.204,46.296,5.672,8.192,6,2
90359,4/17/1981,1981,0,s,ATL,SFG,1503.64,1476.577,0.573,0.427,1500.525,1479.692,perrg101,alexd001,50.656,49.045,9.185,4.116,2,6
90361,4/16/1981,1981,0,s,WSN,CHC,1530.691,1465.975,0.625,0.375,1533.223,1463.444,sands001,mcgll101,53.413,48.875,-0.064,8.192,7,0
90363,4/16/1981,1981,0,s,PHI,PIT,1533.307,1505.974,0.573,0.427,1534.855,1504.426,ruthd001,robid001,52.642,51.918,5.672,6.884,5,3
90364,4/16/1981,1981,0,s,NYM,STL,1472.047,1503.025,0.49,0.51,1469.396,1505.677,scotm001,rinca101,44.513,49.941,7.922,7.108,1,5
90367,4/15/1981,1981,0,s,WSN,CHC,1529.644,1467.022,0.622,0.378,1530.691,1465.975,roges001,reusr001,54.18,52.146,-0.064,8.192,5,4
90373,4/15/1981,1981,0,s,PHI,PIT,1532.103,1507.178,0.57,0.43,1533.307,1505.974,bystm001,bibbj001,49.768,51.697,5.672,6.884,4,3
90374,4/15/1981,1981,0,s,NYM,STL,1470.008,1505.065,0.484,0.516,1472.047,1503.025,zachp001,marts101,50.286,45.518,7.922,7.108,5,3
90391,4/13/1981,1981,0,s,PHI,PIT,1529.864,1509.417,0.564,0.436,1532.103,1507.178,carls001,candj001,61.274,49.409,5.672,6.884,5,1
90407,4/12/1981,1981,0,s,ATL,CIN,1505.256,1522.607,0.51,0.49,1506.637,1521.225,montj001,pastf001,47.455,54.082,9.185,6.625,3,2
90417,4/11/1981,1981,0,s,ATL,CIN,1506.72,1521.143,0.514,0.486,1505.256,1522.607,perrg101,lacom001,50.335,45.548,9.185,6.625,2,3
90423,4/10/1981,1981,0,s,ATL,CIN,1504.903,1522.96,0.509,0.491,1506.72,1521.143,boggt001,sotom001,51.292,53.92,9.185,6.625,5,3
90433,10/21/1980,1980,0,w,PHI,KCR,1541.831,1546.576,0.537,0.463,1545.001,1543.406,carls001,galer001,61.004,49.9,5.672,13.379,4,1
90437,10/15/1980,1980,0,w,PHI,KCR,1540.958,1547.448,0.534,0.466,1543.615,1544.791,carls001,gural001,61.508,50.768,5.672,13.379,6,4
90438,10/14/1980,1980,0,w,PHI,KCR,1538.85,1549.556,0.525,0.475,1540.958,1547.448,walkb001,leond001,46.209,56.254,5.672,13.379,7,6
90444,10/8/1980,1980,0,l,PHI,HOU,1538.95,1530.917,0.561,0.439,1534.918,1534.948,ruthd001,ryann001,50.598,53.549,5.672,-0.738,4,7
90446,10/7/1980,1980,0,l,PHI,HOU,1536.424,1533.442,0.552,0.448,1538.95,1530.917,carls001,forsk001,62.285,52.025,5.672,-0.738,3,1
90448,10/5/1980,1980,0,s,WSN,PHI,1540.523,1537.83,0.538,0.462,1541.928,1536.424,ratzs101,davim001,47.4,47.4,-0.064,5.672,8,7
90467,10/4/1980,1980,0,s,WSN,PHI,1542.728,1535.625,0.545,0.455,1540.523,1537.83,roges001,chril101,55.768,51.046,-0.064,5.672,4,6
90477,10/3/1980,1980,0,s,WSN,PHI,1544.478,1533.875,0.55,0.45,1542.728,1535.625,sands001,ruthd001,53.227,50.307,-0.064,5.672,1,2
90489,10/2/1980,1980,0,s,PHI,CHC,1532.671,1449.981,0.649,0.351,1533.875,1448.776,walkb001,martr101,45.283,47.755,5.672,8.192,4,2
90495,10/1/1980,1980,0,s,WSN,STL,1541.271,1508.187,0.581,0.419,1544.478,1504.98,palmd001,rinca101,49.728,50.78,-0.064,7.108,8,0
90498,10/1/1980,1980,0,s,PHI,CHC,1530.736,1451.915,0.644,0.356,1532.671,1449.981,carls001,lampd001,60.947,43.016,5.672,8.192,5,0
90499,10/1/1980,1980,0,s,NYM,PIT,1451.8,1511.082,0.449,0.551,1449.098,1513.784,burrr001,bibbj001,45.595,52.576,7.922,6.884,5,10
90507,9/30/1980,1980,0,s,WSN,STL,1538.765,1510.693,0.574,0.426,1541.271,1508.187,gullb001,forsb001,53.769,52.112,-0.064,7.108,7,2
90510,9/30/1980,1980,0,s,PHI,CHC,1527.353,1455.299,0.635,0.365,1530.736,1451.915,bystm001,mcgll101,49.795,48.072,5.672,8.192,14,2
90511,9/30/1980,1980,0,s,NYM,PIT,1450.009,1512.873,0.444,0.556,1451.8,1511.082,falcp001,robid001,43.563,49.728,7.922,6.884,3,2
90521,9/29/1980,1980,0,s,WSN,STL,1536.802,1512.655,0.569,0.431,1538.765,1510.693,lee-b101,vuckp001,43.015,51.537,-0.064,7.108,5,2
90523,9/29/1980,1980,0,s,PHI,CHC,1526.354,1456.298,0.632,0.368,1527.353,1455.299,chril101,reusr001,50.949,52.369,5.672,8.192,6,5
90524,9/29/1980,1980,0,s,NYM,PIT,1448.197,1514.685,0.439,0.561,1450.009,1512.873,lynce001,rhodr001,48.538,50.615,7.922,6.884,5,4
90529,9/28/1980,1980,0,s,PHI,WSN,1529.619,1533.538,0.529,0.471,1526.354,1536.802,walkb001,roges001,45.412,55.232,5.672,-0.064,3,8
90531,9/28/1980,1980,0,s,NYM,STL,1443.422,1517.431,0.429,0.571,1448.197,1512.655,scotm001,olmsa101,43.413,48.751,7.922,7.108,8,0
90541,9/27/1980,1980,0,s,PHI,WSN,1531.246,1531.91,0.534,0.466,1529.619,1533.538,carls001,sands001,61.426,53.212,5.672,-0.064,3,4
90543,9/27/1980,1980,0,s,NYM,STL,1445.083,1515.77,0.433,0.567,1443.422,1517.431,bombm101,littj101,46.402,47.4,7.922,7.108,2,4
90549,9/27/1980,1980,0,s,ATL,SFG,1511.968,1480.746,0.579,0.421,1510.222,1482.493,mcwil001,ripla101,46.603,45.087,9.185,4.116,1,2
90554,9/26/1980,1980,0,s,PHI,WSN,1529.856,1533.3,0.53,0.47,1531.246,1531.91,ruthd001,palmd001,49.481,48.917,5.672,-0.064,2,1
90556,9/26/1980,1980,0,s,NYM,STL,1447.418,1513.435,0.44,0.56,1445.083,1515.77,burrr001,rinca101,45.578,49.832,7.922,7.108,1,5
90562,9/26/1980,1980,0,s,ATL,SFG,1510.43,1482.285,0.574,0.426,1511.968,1480.746,boggt001,bluev001,50.479,54.745,9.185,4.116,5,3
90567,9/25/1980,1980,0,s,PHI,NYM,1528.911,1448.363,0.646,0.354,1529.856,1447.418,bystm001,zachp001,48.669,49.926,5.672,7.922,2,1
90572,9/25/1980,1980,0,s,ATL,HOU,1512.4,1525.2,0.516,0.484,1510.43,1527.17,niekp001,ryann001,55.551,53.108,9.185,-0.738,2,4
90576,9/24/1980,1980,0,s,PHI,NYM,1527.956,1449.318,0.644,0.356,1528.911,1448.363,chril101,lynce001,49.607,47.173,5.672,7.922,1,0
90585,9/24/1980,1980,0,s,ATL,HOU,1510.558,1527.042,0.511,0.489,1512.4,1525.2,alexd001,anduj001,48.721,48.688,9.185,-0.738,4,2
90670,9/17/1980,1980,0,s,NYM,WSN,1449.022,1536.496,0.41,0.59,1451.957,1533.562,scotm001,sands001,44.162,54.392,7.922,-0.064,5,2
90676,9/16/1980,1980,0,s,NYM,WSN,1450.586,1534.932,0.414,0.586,1449.022,1536.496,bombm101,palmd001,46.283,49.23,7.922,-0.064,2,4
90677,9/16/1980,1980,0,s,NYM,WSN,1452.173,1533.346,0.418,0.582,1450.586,1534.932,burrr001,lea-c001,46.422,46.314,7.922,-0.064,3,5
90687,9/16/1980,1980,0,s,ATL,LAD,1513.848,1548.023,0.485,0.515,1515.357,1546.514,niekp001,goltd101,55.234,47.127,9.185,11.008,2,1
90693,9/15/1980,1980,0,s,ATL,LAD,1509.284,1552.587,0.472,0.528,1513.848,1548.023,boggt001,hootb001,48.451,54.143,9.185,11.008,9,0
90696,9/14/1980,1980,0,s,WSN,PIT,1530.876,1527.653,0.539,0.461,1533.346,1525.183,gullb001,candj001,53.641,50.766,-0.064,6.884,4,0
90699,9/14/1980,1980,0,s,PHI,STL,1523.513,1507.198,0.558,0.442,1525.818,1504.893,bystm001,marts101,48.834,46.97,5.672,7.108,8,4
90701,9/14/1980,1980,0,s,NYM,CHC,1449.942,1455.811,0.526,0.474,1452.173,1453.58,zachp001,lampd001,51.033,45.315,7.922,8.192,10,7
90706,9/14/1980,1980,0,s,ATL,SDP,1508.149,1470.802,0.587,0.413,1509.284,1469.668,alexd001,muras001,49.568,49.027,9.185,12.389,4,3
90708,9/13/1980,1980,0,s,WSN,PIT,1533.944,1524.584,0.548,0.452,1530.876,1527.653,roges001,robid001,55.165,49.037,-0.064,6.884,0,4
90711,9/13/1980,1980,0,s,PHI,STL,1522.215,1508.495,0.554,0.446,1523.513,1507.198,carls001,forsb001,61.349,52.758,5.672,7.108,2,1
90713,9/13/1980,1980,0,s,NYM,CHC,1448.048,1457.704,0.521,0.479,1449.942,1455.811,lynce001,mcgll101,47.4,47.389,7.922,8.192,4,2
90719,9/13/1980,1980,0,s,ATL,SDP,1506.652,1472.299,0.583,0.417,1508.149,1470.802,matur101,wiser101,44.686,47.161,9.185,12.389,5,3
90721,9/12/1980,1980,0,s,PHI,STL,1525.752,1504.959,0.564,0.436,1522.215,1508.495,espin101,olmsa101,46.753,47.4,5.672,7.108,0,5
90722,9/12/1980,1980,0,s,PHI,STL,1528.503,1502.208,0.572,0.428,1525.752,1504.959,walkb001,vuckp001,46.395,51.31,5.672,7.108,4,7
90723,9/12/1980,1980,0,s,WSN,PIT,1532.561,1525.968,0.544,0.456,1533.944,1524.584,sands001,rhodr001,53.068,49.631,-0.064,6.884,1,0
90727,9/12/1980,1980,0,s,NYM,CHC,1451.379,1454.374,0.53,0.47,1448.048,1457.704,scotm001,krukm001,44.521,47.068,7.922,8.192,5,10
90733,9/12/1980,1980,0,s,ATL,SDP,1504.509,1474.442,0.577,0.423,1506.652,1472.299,niekp001,eichj001,54.943,47.27,9.185,12.389,6,2
90735,9/11/1980,1980,0,s,WSN,CHC,1531.558,1455.376,0.64,0.36,1532.561,1454.374,lea-c001,martr101,46.816,47.432,-0.064,8.192,6,5
90738,9/11/1980,1980,0,s,NYM,PHI,1453.648,1526.234,0.431,0.569,1451.379,1528.503,burrr001,ruthd001,45.883,49.545,7.922,5.672,1,5
90741,9/10/1980,1980,0,s,WSN,CHC,1530.263,1456.672,0.637,0.363,1531.558,1455.376,gullb001,reusr001,52.09,53.707,-0.064,8.192,4,2
90746,9/10/1980,1980,0,s,NYM,PHI,1456.261,1523.621,0.438,0.562,1453.648,1526.234,bombm101,bystm001,46.317,47.4,7.922,5.672,0,5
90752,9/10/1980,1980,0,s,ATL,CIN,1506.84,1526.031,0.507,0.493,1504.509,1528.362,mcwil001,seavt001,46.893,51.737,9.185,6.625,0,3
90754,9/9/1980,1980,0,s,WSN,NYM,1528.69,1457.833,0.633,0.367,1530.263,1456.261,roges001,zachp001,54.154,51.411,-0.064,7.922,3,0
90758,9/9/1980,1980,0,s,PHI,PIT,1522.239,1524.237,0.532,0.468,1523.621,1522.855,carls001,candj001,61.521,50.128,5.672,6.884,5,4
90765,9/9/1980,1980,0,s,ATL,CIN,1510.325,1522.546,0.517,0.483,1506.84,1526.031,boggt001,sotom001,48.75,49.118,9.185,6.625,1,7
90771,9/8/1980,1980,0,s,PHI,PIT,1519.707,1526.769,0.524,0.476,1522.239,1524.237,walkb001,robid001,45.747,48.99,5.672,6.884,6,2
90775,9/8/1980,1980,0,s,ATL,CIN,1513.533,1519.338,0.526,0.474,1510.325,1522.546,alexd001,pastf001,50.485,52.892,9.185,6.625,1,6
90790,9/7/1980,1980,0,s,ATL,PIT,1512.119,1528.183,0.511,0.489,1513.533,1526.769,matur101,rhodr001,44.885,49.648,9.185,6.884,6,5
90804,9/6/1980,1980,0,s,ATL,PIT,1510.69,1529.612,0.507,0.493,1512.119,1528.183,niekp001,blylb001,54.065,52.374,9.185,6.884,3,2
90817,9/5/1980,1980,0,s,ATL,PIT,1508.403,1531.899,0.501,0.499,1510.69,1529.612,mcwil001,bibbj001,46.405,52.242,9.185,6.884,7,4
90917,8/27/1980,1980,0,s,WSN,SFG,1528.209,1496.541,0.579,0.421,1526.341,1498.409,sands001,white001,51.906,53.605,-0.064,4.116,0,1
90921,8/27/1980,1980,0,s,PHI,LAD,1521.483,1535.668,0.514,0.486,1522.932,1534.22,carls001,welcb001,61.781,49.257,5.672,11.008,4,3
90922,8/27/1980,1980,0,s,NYM,SDP,1474.898,1457.06,0.56,0.44,1472.151,1459.807,burrr001,wiser101,47.793,47.621,7.922,12.389,1,4
90930,8/26/1980,1980,0,s,PHI,LAD,1524.331,1532.82,0.522,0.478,1521.483,1535.668,walkb001,sutcr001,46.11,46.887,5.672,11.008,4,8
90932,8/26/1980,1980,0,s,NYM,SDP,1477.23,1454.728,0.567,0.433,1474.898,1457.06,bombm101,eichj001,48.847,48.789,7.922,12.389,6,8
90938,8/25/1980,1980,0,s,WSN,SFG,1526.6,1498.15,0.575,0.425,1528.209,1496.541,roges001,harga001,51.278,47.62,-0.064,4.116,3,1
90943,8/25/1980,1980,0,s,PHI,LAD,1527.235,1529.916,0.531,0.469,1524.331,1532.82,espin101,reusj001,47.45,55.471,5.672,11.008,4,8
90949,8/24/1980,1980,0,s,WSN,SDP,1525.01,1456.319,0.63,0.37,1526.6,1454.728,lea-c001,shirb001,48.015,48.117,-0.064,12.389,12,9
90952,8/24/1980,1980,0,s,PHI,SFG,1524.437,1500.948,0.568,0.432,1527.235,1498.15,ruthd001,knepb001,49.235,47.489,5.672,4.116,7,1
90954,8/24/1980,1980,0,s,NYM,LAD,1478.654,1528.492,0.463,0.537,1477.23,1529.916,zachp001,hootb001,51.215,51.754,7.922,11.008,2,3
90960,8/24/1980,1980,0,s,ATL,STL,1492.257,1504.229,0.517,0.483,1495.137,1501.349,boggt001,marts101,47.972,47.072,9.185,7.108,10,5
90962,8/23/1980,1980,0,s,WSN,SDP,1523.663,1457.666,0.627,0.373,1525.01,1456.319,gullb001,muras001,49.642,48.521,-0.064,12.389,2,0
90965,8/23/1980,1980,0,s,PHI,SFG,1527.659,1497.726,0.577,0.423,1524.437,1500.948,chril101,ripla101,49.499,46.372,5.672,4.116,2,6
90967,8/23/1980,1980,0,s,NYM,LAD,1480.492,1526.655,0.468,0.532,1478.654,1528.492,jackr003,goltd101,46.357,46.652,7.922,11.008,2,4
90973,8/23/1980,1980,0,s,ATL,STL,1489.313,1507.173,0.509,0.491,1492.257,1504.229,alexd001,vuckp001,51.186,51.042,9.185,7.108,7,2
90977,8/22/1980,1980,0,s,WSN,SDP,1521.766,1459.562,0.622,0.378,1523.663,1457.666,normf101,joner101,49.633,48.862,-0.064,12.389,6,2
90979,8/22/1980,1980,0,s,PHI,SFG,1529.473,1495.912,0.582,0.418,1527.659,1497.726,carls001,white001,61.942,53.973,5.672,4.116,3,4
90981,8/22/1980,1980,0,s,NYM,LAD,1478.304,1528.843,0.462,0.538,1480.492,1526.655,burrr001,welcb001,47.194,49.093,7.922,11.008,4,2
90987,8/22/1980,1980,0,s,ATL,STL,1491.694,1504.792,0.516,0.484,1489.313,1507.173,matur101,fulgj101,44.383,53.23,9.185,7.108,4,7
90991,8/21/1980,1980,0,s,WSN,LAD,1523.435,1527.174,0.529,0.471,1521.766,1528.843,sands001,suttd001,51.727,56.545,-0.064,11.008,4,5
90993,8/21/1980,1980,0,s,PHI,SDP,1528.463,1460.572,0.629,0.371,1529.473,1459.562,walkb001,wiser101,47.324,48.87,5.672,12.389,9,8
90995,8/21/1980,1980,0,s,NYM,SFG,1475.562,1498.654,0.501,0.499,1478.304,1495.912,swanc001,bluev001,48.874,52.602,7.922,4.116,5,1
90999,8/21/1980,1980,0,s,ATL,CHC,1490.112,1468.524,0.565,0.435,1491.694,1466.942,niekp001,krukm001,52.906,48.347,9.185,8.192,6,4
91001,8/20/1980,1980,0,s,WSN,LAD,1526.434,1524.176,0.538,0.462,1523.435,1527.174,roges001,reusj001,52.017,54.614,-0.064,11.008,1,5
91004,8/20/1980,1980,0,s,PHI,SDP,1531.083,1457.952,0.636,0.364,1528.463,1460.572,espin101,eichj001,49.014,49.581,5.672,12.389,5,7
91006,8/20/1980,1980,0,s,NYM,SFG,1477.156,1497.06,0.506,0.494,1475.562,1498.654,bombm101,harga001,48.412,47.137,7.922,4.116,1,2
91012,8/20/1980,1980,0,s,ATL,CHC,1487.844,1470.792,0.559,0.441,1490.112,1468.524,mcwil001,mcgll101,47.9,47.359,9.185,8.192,9,5
91014,8/19/1980,1980,0,s,WSN,LAD,1528.156,1522.454,0.543,0.457,1526.434,1524.176,lea-c001,hootb001,46.861,51.433,-0.064,11.008,2,3
91017,8/19/1980,1980,0,s,PHI,SDP,1529.533,1459.501,0.632,0.368,1531.083,1457.952,ruthd001,shirb001,49.501,49.04,5.672,12.389,7,4
91019,8/19/1980,1980,0,s,NYM,SFG,1478.768,1495.448,0.511,0.489,1477.156,1497.06,zachp001,knepb001,52.518,48.029,7.922,4.116,4,5
91025,8/19/1980,1980,0,s,ATL,CHC,1486.591,1472.046,0.555,0.445,1487.844,1470.792,boggt001,lampd001,47.415,45.455,9.185,8.192,5,4
91036,8/17/1980,1980,0,s,NYM,PHI,1480.962,1527.339,0.468,0.532,1478.768,1529.533,jackr003,lercr001,46.701,43.886,7.922,5.672,1,4
91042,8/17/1980,1980,0,s,NYM,PHI,1483.873,1524.428,0.476,0.524,1480.962,1527.339,burrr001,carls001,48.942,61.781,7.922,5.672,4,9
91056,8/16/1980,1980,0,s,NYM,PHI,1486.85,1521.451,0.485,0.515,1483.873,1524.428,swanc001,walkb001,50.704,47.292,7.922,5.672,6,11
91067,8/15/1980,1980,0,s,NYM,PHI,1490.857,1517.443,0.496,0.504,1486.85,1521.451,bombm101,chril101,48.747,48.438,7.922,5.672,0,8
91079,8/14/1980,1980,0,s,NYM,PHI,1494.666,1513.635,0.507,0.493,1490.857,1517.443,zachp001,espin101,53.128,47.997,7.922,5.672,1,8
91135,8/10/1980,1980,0,s,ATL,SFG,1473.818,1496.889,0.501,0.499,1475.705,1495.002,niekp001,harga001,52.34,47.686,9.185,4.116,3,1
91149,8/9/1980,1980,0,s,ATL,SFG,1475.294,1495.413,0.506,0.494,1473.818,1496.889,boggt001,knepb001,46.124,48.525,9.185,4.116,4,5
91163,8/8/1980,1980,0,s,ATL,SFG,1472.619,1498.088,0.498,0.502,1475.294,1495.413,mcwil001,ripla101,48.357,46.816,9.185,4.116,7,3
91165,8/7/1980,1980,0,s,WSN,NYM,1539.761,1483.793,0.613,0.387,1535.357,1488.197,normf101,burrr001,50.939,46.691,-0.064,7.922,1,7
91166,8/7/1980,1980,0,s,PHI,STL,1517.392,1508.972,0.547,0.453,1518.718,1507.647,carls001,fulgj101,61.478,54.852,5.672,7.108,3,2
91172,8/7/1980,1980,0,s,ATL,LAD,1470.983,1529.359,0.451,0.549,1472.619,1527.723,alexd001,welcb001,49.83,50.534,9.185,11.008,4,3
91176,8/6/1980,1980,0,s,WSN,NYM,1538.037,1485.517,0.608,0.392,1539.761,1483.793,sands001,jackr003,54.274,46.172,-0.064,7.922,4,1
91177,8/6/1980,1980,0,s,PHI,STL,1523.993,1502.371,0.565,0.435,1517.392,1508.972,walkb001,sykeb101,49.65,43.188,5.672,7.108,0,14
91186,8/6/1980,1980,0,s,ATL,LAD,1473.36,1526.982,0.457,0.543,1470.983,1529.359,matur101,suttd001,42.693,56.373,9.185,11.008,2,6
91188,8/5/1980,1980,0,s,WSN,NYM,1535.498,1488.056,0.601,0.399,1538.037,1485.517,gullb001,pacej001,48.776,45.417,-0.064,7.922,11,5
91198,8/5/1980,1980,0,s,ATL,LAD,1471.235,1529.107,0.451,0.549,1473.36,1526.982,niekp001,goltd101,52.048,44.641,9.185,11.008,6,4
91200,8/4/1980,1980,0,s,WSN,NYM,1537.478,1486.076,0.607,0.393,1535.498,1488.056,lee-b101,bombm101,43.622,47.058,-0.064,7.922,3,4
91202,8/4/1980,1980,0,s,WSN,NYM,1536.33,1487.224,0.604,0.396,1537.478,1486.076,roges001,zachp001,51.978,53.345,-0.064,7.922,4,3
91210,8/4/1980,1980,0,s,ATL,LAD,1472.92,1527.422,0.456,0.544,1471.235,1529.107,boggt001,reusj001,46.454,54.233,9.185,11.008,3,5
91218,8/3/1980,1980,0,s,WSN,ATL,1535.248,1474.002,0.62,0.38,1536.33,1472.92,lea-c001,mcwil001,47.328,49.106,-0.064,9.185,6,5
91221,8/3/1980,1980,0,s,PHI,CIN,1521.645,1509.754,0.551,0.449,1523.993,1507.406,espin101,bereb001,48.417,45.8,5.672,6.625,8,4
91222,8/3/1980,1980,0,s,NYM,HOU,1488.801,1511.635,0.502,0.498,1487.224,1513.213,falcp001,ruhlv001,43.81,49.562,7.922,-0.738,2,3
91228,8/2/1980,1980,0,s,WSN,ATL,1533.306,1475.944,0.615,0.385,1535.248,1474.002,normf101,alexd001,49.842,51.329,-0.064,9.185,5,1
91232,8/2/1980,1980,0,s,PHI,CIN,1523.861,1507.538,0.558,0.442,1521.645,1509.754,carls001,lacom001,61.344,43.421,5.672,6.625,0,2
91233,8/2/1980,1980,0,s,NYM,HOU,1486.783,1513.653,0.496,0.504,1488.801,1511.635,jackr003,niekj001,46.631,49.139,7.922,-0.738,5,3
91241,8/1/1980,1980,0,s,WSN,ATL,1531.594,1477.656,0.61,0.39,1533.306,1475.944,sands001,niekp001,52.969,52.564,-0.064,9.185,4,1
91246,8/1/1980,1980,0,s,PHI,CIN,1522.185,1509.215,0.553,0.447,1523.861,1507.538,walkb001,leibc001,49.205,45.527,5.672,6.625,3,1
91247,8/1/1980,1980,0,s,NYM,HOU,1485.178,1515.258,0.491,0.509,1486.783,1513.653,pacej001,forsk001,46.482,52.164,7.922,-0.738,5,4
91258,7/30/1980,1980,0,s,WSN,CIN,1530.284,1510.525,0.563,0.437,1531.594,1509.215,roges001,moskp101,51.39,48.907,-0.064,6.625,2,1
91263,7/30/1980,1980,0,s,PHI,HOU,1520.442,1517.001,0.539,0.461,1522.185,1515.258,ruthd001,ryann001,50.259,53.931,5.672,-0.738,6,4
91264,7/30/1980,1980,0,s,NYM,ATL,1483.026,1479.809,0.539,0.461,1485.178,1477.656,zachp001,boggt001,52.086,46.241,7.922,9.185,3,0
91271,7/29/1980,1980,0,s,WSN,CIN,1528.25,1512.559,0.557,0.443,1530.284,1510.525,gullb001,bereb001,47.243,46.254,-0.064,6.625,4,1
91276,7/29/1980,1980,0,s,PHI,HOU,1518.307,1519.135,0.533,0.467,1520.442,1517.001,lercr001,anduj001,45.553,48.238,5.672,-0.738,9,6
91277,7/29/1980,1980,0,s,NYM,ATL,1481.593,1481.241,0.535,0.465,1483.026,1479.809,bombm101,mcwil001,45.908,49.061,7.922,9.185,2,1
91284,7/28/1980,1980,0,s,WSN,CIN,1526.902,1513.907,0.553,0.447,1528.25,1512.559,normf101,sotom001,49.945,49.006,-0.064,6.625,5,4
91285,7/28/1980,1980,0,s,WSN,CIN,1528.685,1512.124,0.558,0.442,1526.902,1513.907,lea-c001,lacom001,46.582,42.907,-0.064,6.625,2,3
91288,7/28/1980,1980,0,s,PHI,HOU,1519.952,1517.49,0.538,0.462,1518.307,1519.135,espin101,pladg101,48.28,46.383,5.672,-0.738,2,3
91289,7/28/1980,1980,0,s,NYM,ATL,1484.235,1478.599,0.543,0.457,1481.593,1481.241,falcp001,alexd001,44.421,50.923,7.922,9.185,3,6
91298,7/27/1980,1980,0,s,WSN,HOU,1531.407,1514.769,0.558,0.442,1528.685,1517.49,lee-b101,niekj001,45.018,48.952,-0.064,-0.738,3,6
91302,7/27/1980,1980,0,s,PHI,ATL,1515.649,1482.902,0.581,0.419,1519.952,1478.599,carls001,matur101,61.547,44.528,5.672,9.185,17,4
91303,7/27/1980,1980,0,s,NYM,CIN,1487.697,1508.662,0.504,0.496,1484.235,1512.124,pacej001,leibc001,47.712,46.459,7.922,6.625,4,10
91312,7/26/1980,1980,0,s,WSN,HOU,1530.064,1516.111,0.554,0.446,1531.407,1514.769,sands001,forsk001,51.869,51.495,-0.064,-0.738,2,1
